timestamp,회사명,제목,링크,경력,학력,고용형태,연봉정보,지역,직무분야,마감일
"2024-12-14 03:34:37,540",무신사,무신사 QA 엔지니어 채용,https://careers.example.com/무신사/75726,전문연구요원,초대졸이상,파견직,"7,308만원 ~ 9,758만원",광주 북구,"Go, Docker, Kubernetes",2024-12-23
"2024-12-14 03:34:37,404",크래프톤,크래프톤 머신러닝 엔지니어 채용,https://careers.example.com/크래프톤/64399,경력,학력무관,프리랜서,"7,642만원 ~ 11,871만원",서울 송파구,"Rust, WebAssembly",2024-12-25
"2024-12-14 03:34:37,599",직방,직방 클라우드 엔지니어 채용,https://careers.example.com/직방/18920,전문연구요원,초대졸이상,계약직,"5,412만원 ~ 11,496만원",서울 서초구,"Kotlin, Android, Firebase",2025-01-01
"2024-12-14 03:34:37,604",째깍악어,째깍악어 QA 엔지니어 채용,https://careers.example.com/째깍악어/37902,신입·경력,고졸이상,프리랜서,"7,702만원 ~ 11,133만원",서울 성동구,"Go, Docker, Kubernetes",2025-01-05
"2024-12-14 03:34:37,477",마켓컬리,마켓컬리 데이터 엔지니어 채용,https://careers.example.com/마켓컬리/72635,전문연구요원,석사이상,정규직,"6,872만원 ~ 14,316만원",서울 송파구,"Python, TensorFlow, PyTorch",2024-12-24
"2024-12-14 03:34:37,254",째깍악어,째깍악어 보안 엔지니어 채용,https://careers.example.com/째깍악어/75207,경력,석사이상,정규직,"5,192만원 ~ 9,173만원",서울 강남구,"Java, Spring, MySQL",2025-01-13
"2024-12-14 03:34:37,648",넥슨,넥슨 보안 엔지니어 채용,https://careers.example.com/넥슨/80399,전문연구요원,석사이상,정규직,"6,791만원 ~ 12,227만원",인천 연수구,"Ruby, Rails, PostgreSQL",2025-01-11
"2024-12-14 03:34:37,315",NHN,NHN 게임 클라이언트 개발자 채용,https://careers.example.com/nhn/34806,인턴,초대졸이상,파견직,"7,059만원 ~ 10,082만원",부산 해운대구,"Ruby, Rails, PostgreSQL",2024-12-23
"2024-12-14 03:34:37,114",당근마켓,당근마켓 QA 엔지니어 채용,https://careers.example.com/당근마켓/27676,인턴,초대졸이상,파견직,"7,157만원 ~ 14,174만원",서울 서초구,"Scala, Akka, Kafka",2025-01-13
"2024-12-14 03:34:37,483",여기어때,여기어때 QA 엔지니어 채용,https://careers.example.com/여기어때/69202,신입·경력,초대졸이상,프리랜서,"3,575만원 ~ 13,465만원",서울 송파구,"JavaScript, Vue.js, TypeScript",2025-01-13
"2024-12-14 03:34:37,357",쿠팡,쿠팡 iOS 개발자 채용,https://careers.example.com/쿠팡/87282,신입·경력,고졸이상,계약직,"5,935만원 ~ 14,278만원",광주 북구,"JavaScript, React, Node.js",2025-01-12
"2024-12-14 03:34:37,805",카카오,카카오 풀스택 개발자 채용,https://careers.example.com/카카오/93364,경력,초대졸이상,프리랜서,"4,727만원 ~ 14,615만원",경기 판교,"Go, Docker, Kubernetes",2024-12-27
"2024-12-14 03:34:37,661",마이리얼트립,마이리얼트립 백엔드 개발자 채용,https://careers.example.com/마이리얼트립/82311,신입·경력,석사이상,정규직,"3,734만원 ~ 12,104만원",경기 성남시,"Rust, WebAssembly",2025-01-11
"2024-12-14 03:34:37,036",비바리퍼블리카,비바리퍼블리카 머신러닝 엔지니어 채용,https://careers.example.com/비바리퍼블리카/26523,경력,박사이상,파견직,"4,080만원 ~ 11,065만원",경기 판교,"JavaScript, React, Node.js",2025-01-12
"2024-12-14 03:34:37,585",버킷플레이스,버킷플레이스 보안 엔지니어 채용,https://careers.example.com/버킷플레이스/46226,경력,학력무관,인턴,"3,512만원 ~ 10,738만원",대전 유성구,"Kotlin, Android, Firebase",2025-01-05
"2024-12-14 03:34:37,697",우아한형제들,우아한형제들 QA 엔지니어 채용,https://careers.example.com/우아한형제들/18077,경력무관,석사이상,계약직,"5,558만원 ~ 13,344만원",경기 판교,"Kotlin, Android, Firebase",2025-01-02
"2024-12-14 03:34:37,884",토스,토스 DevOps 엔지니어 채용,https://careers.example.com/토스/98978,전문연구요원,대졸이상,프리랜서,"6,955만원 ~ 13,346만원",인천 연수구,"Java, Spring, MySQL",2024-12-27
"2024-12-14 03:34:37,245",크래프톤,크래프톤 보안 엔지니어 채용,https://careers.example.com/크래프톤/28728,경력,석사이상,파견직,"7,480만원 ~ 13,948만원",경기 성남시,"JavaScript, React, Node.js",2025-01-06
"2024-12-14 03:34:37,998",SK플래닛,SK플래닛 머신러닝 엔지니어 채용,https://careers.example.com/sk플래닛/35806,신입,대졸이상,프리랜서,"5,083만원 ~ 11,251만원",광주 북구,"Go, Docker, Kubernetes",2025-01-09
"2024-12-14 03:34:37,996",당근마켓,당근마켓 DevOps 엔지니어 채용,https://careers.example.com/당근마켓/46897,전문연구요원,초대졸이상,프리랜서,"4,802만원 ~ 9,273만원",경기 판교,"Ruby, Rails, PostgreSQL",2024-12-24
"2024-12-14 03:34:37,386",그린랩스,그린랩스 머신러닝 엔지니어 채용,https://careers.example.com/그린랩스/34743,경력,고졸이상,정규직,"6,865만원 ~ 13,926만원",서울 강남구,"Go, Docker, Kubernetes",2025-01-07
"2024-12-14 03:34:37,798",야놀자,야놀자 QA 엔지니어 채용,https://careers.example.com/야놀자/93732,경력,학력무관,정규직,"4,436만원 ~ 9,489만원",서울 송파구,"Scala, Akka, Kafka",2025-01-11
"2024-12-14 03:34:37,872",직방,직방 블록체인 개발자 채용,https://careers.example.com/직방/87038,신입·경력,석사이상,계약직,"5,747만원 ~ 14,812만원",경기 분당구,"Ruby, Rails, PostgreSQL",2025-01-10
"2024-12-14 03:34:37,650",브랜디,브랜디 블록체인 개발자 채용,https://careers.example.com/브랜디/23518,경력,석사이상,계약직,"5,441만원 ~ 8,506만원",경기 판교,"Python, TensorFlow, PyTorch",2025-01-07
"2024-12-14 03:34:37,212",마켓컬리,마켓컬리 백엔드 개발자 채용,https://careers.example.com/마켓컬리/45565,신입·경력,대졸이상,파견직,"4,047만원 ~ 13,919만원",서울 송파구,"Python, TensorFlow, PyTorch",2024-12-29
"2024-12-14 03:34:37,477",넥슨,넥슨 iOS 개발자 채용,https://careers.example.com/넥슨/99544,신입·경력,학력무관,계약직,"6,346만원 ~ 10,986만원",대전 유성구,"C++, Unreal Engine",2024-12-22
"2024-12-14 03:34:37,389",네이버,네이버 머신러닝 엔지니어 채용,https://careers.example.com/네이버/39892,경력,석사이상,계약직,"4,924만원 ~ 14,502만원",서울 서초구,"Kotlin, Android, Firebase",2024-12-27
"2024-12-14 03:34:38,014",여기어때,여기어때 머신러닝 엔지니어 채용,https://careers.example.com/여기어때/22320,신입·경력,석사이상,정규직,"6,239만원 ~ 10,220만원",제주 제주시,"JavaScript, Vue.js, TypeScript",2025-01-02
"2024-12-14 03:34:38,300",비바리퍼블리카,비바리퍼블리카 클라우드 엔지니어 채용,https://careers.example.com/비바리퍼블리카/95552,경력무관,박사이상,프리랜서,"5,750만원 ~ 11,380만원",서울 강남구,"Swift, iOS, Objective-C",2025-01-14
"2024-12-14 03:34:38,479",카카오,카카오 보안 엔지니어 채용,https://careers.example.com/카카오/34709,경력무관,대졸이상,계약직,"3,764만원 ~ 12,709만원",서울 서초구,"Swift, iOS, Objective-C",2025-01-13
"2024-12-14 03:34:38,035",넥슨,넥슨 iOS 개발자 채용,https://careers.example.com/넥슨/13948,경력무관,학력무관,계약직,"7,165만원 ~ 9,125만원",인천 연수구,"Scala, Akka, Kafka",2025-01-07
"2024-12-14 03:34:38,016",왓챠,왓챠 QA 엔지니어 채용,https://careers.example.com/왓챠/27199,신입,석사이상,계약직,"5,030만원 ~ 14,274만원",제주 제주시,"Kotlin, Android, Firebase",2025-01-13
"2024-12-14 03:34:38,789",NHN,NHN 머신러닝 엔지니어 채용,https://careers.example.com/nhn/63951,전문연구요원,고졸이상,프리랜서,"6,960만원 ~ 13,366만원",경기 판교,"Java, Spring, MySQL",2025-01-14
"2024-12-14 03:34:38,291",스마일게이트,스마일게이트 시스템 엔지니어 채용,https://careers.example.com/스마일게이트/60545,전문연구요원,대졸이상,파견직,"4,619만원 ~ 11,716만원",제주 제주시,"JavaScript, React, Node.js",2025-01-02
"2024-12-14 03:34:38,120",두나무,두나무 DevOps 엔지니어 채용,https://careers.example.com/두나무/60700,신입·경력,석사이상,정규직,"6,207만원 ~ 13,960만원",서울 강남구,"Java, Spring, MySQL",2025-01-12
"2024-12-14 03:34:38,422",라인플러스,라인플러스 백엔드 개발자 채용,https://careers.example.com/라인플러스/61548,경력무관,고졸이상,프리랜서,"5,516만원 ~ 9,452만원",광주 북구,"C++, Unreal Engine",2025-01-05
"2024-12-14 03:34:38,930",그린랩스,그린랩스 DevOps 엔지니어 채용,https://careers.example.com/그린랩스/75350,인턴,고졸이상,정규직,"4,493만원 ~ 14,128만원",서울 마포구,"Kotlin, Android, Firebase",2025-01-03
"2024-12-14 03:34:38,126",째깍악어,째깍악어 클라우드 엔지니어 채용,https://careers.example.com/째깍악어/27482,경력무관,석사이상,프리랜서,"7,063만원 ~ 13,620만원",인천 연수구,"Python, TensorFlow, PyTorch",2024-12-26
"2024-12-14 03:34:38,359",무신사,무신사 데이터 엔지니어 채용,https://careers.example.com/무신사/97576,신입,초대졸이상,인턴,"7,682만원 ~ 11,853만원",서울 성동구,"Java, Spring, MySQL",2025-01-08
"2024-12-14 03:34:38,495",비바리퍼블리카,비바리퍼블리카 보안 엔지니어 채용,https://careers.example.com/비바리퍼블리카/12147,경력무관,대졸이상,정규직,"3,648만원 ~ 14,303만원",경기 판교,"Python, TensorFlow, PyTorch",2025-01-14
"2024-12-14 03:34:38,984",째깍악어,째깍악어 머신러닝 엔지니어 채용,https://careers.example.com/째깍악어/22833,경력무관,박사이상,프리랜서,"4,244만원 ~ 11,523만원",서울 성동구,"Go, Docker, Kubernetes",2025-01-04
"2024-12-14 03:34:38,020",스마일게이트,스마일게이트 게임 서버 개발자 채용,https://careers.example.com/스마일게이트/47642,전문연구요원,초대졸이상,파견직,"4,208만원 ~ 9,625만원",경기 분당구,"JavaScript, React, Node.js",2024-12-22
"2024-12-14 03:34:38,683",빅히트엔터테인먼트,빅히트엔터테인먼트 백엔드 개발자 채용,https://careers.example.com/빅히트엔터테인먼트/19091,경력무관,석사이상,파견직,"4,730만원 ~ 9,350만원",서울 강남구,"Java, Spring, MySQL",2024-12-30
"2024-12-14 03:34:38,006",비바리퍼블리카,비바리퍼블리카 머신러닝 엔지니어 채용,https://careers.example.com/비바리퍼블리카/19543,전문연구요원,석사이상,프리랜서,"7,538만원 ~ 14,191만원",경기 판교,"C++, Unreal Engine",2025-01-13
"2024-12-14 03:34:38,136",카카오,카카오 QA 엔지니어 채용,https://careers.example.com/카카오/10019,전문연구요원,학력무관,파견직,"7,943만원 ~ 8,609만원",경기 판교,"Ruby, Rails, PostgreSQL",2024-12-23
"2024-12-14 03:34:38,360",왓챠,왓챠 머신러닝 엔지니어 채용,https://careers.example.com/왓챠/19764,인턴,대졸이상,계약직,"3,646만원 ~ 13,714만원",서울 성동구,"Python, Django, AWS",2025-01-10
"2024-12-14 03:34:38,717",펄어비스,펄어비스 iOS 개발자 채용,https://careers.example.com/펄어비스/85009,전문연구요원,대졸이상,파견직,"5,202만원 ~ 11,269만원",대전 유성구,"JavaScript, Vue.js, TypeScript",2025-01-01
"2024-12-14 03:34:38,926",왓챠,왓챠 iOS 개발자 채용,https://careers.example.com/왓챠/61051,경력무관,초대졸이상,프리랜서,"4,856만원 ~ 13,592만원",서울 마포구,"Python, Django, AWS",2024-12-26
"2024-12-14 03:34:38,095",라인플러스,라인플러스 클라우드 엔지니어 채용,https://careers.example.com/라인플러스/19142,경력무관,고졸이상,계약직,"6,446만원 ~ 9,503만원",대전 유성구,"JavaScript, Vue.js, TypeScript",2025-01-02
"2024-12-14 03:34:38,309",쿠팡,쿠팡 보안 엔지니어 채용,https://careers.example.com/쿠팡/77512,전문연구요원,초대졸이상,파견직,"3,846만원 ~ 9,800만원",인천 연수구,"Python, Django, AWS",2025-01-13
"2024-12-14 03:34:38,285",마켓컬리,마켓컬리 게임 서버 개발자 채용,https://careers.example.com/마켓컬리/21004,경력무관,박사이상,프리랜서,"4,792만원 ~ 10,234만원",서울 마포구,"Python, TensorFlow, PyTorch",2025-01-06
"2024-12-14 03:34:38,863",카카오,카카오 시스템 엔지니어 채용,https://careers.example.com/카카오/58916,신입,초대졸이상,인턴,"3,625만원 ~ 9,994만원",서울 성동구,"Go, Docker, Kubernetes",2024-12-28
"2024-12-14 03:34:38,053",브랜디,브랜디 DevOps 엔지니어 채용,https://careers.example.com/브랜디/68646,전문연구요원,초대졸이상,인턴,"7,417만원 ~ 12,152만원",경기 성남시,"Java, Spring, MySQL",2024-12-24
"2024-12-14 03:34:38,085",NHN,NHN 클라우드 엔지니어 채용,https://careers.example.com/nhn/61469,신입·경력,고졸이상,프리랜서,"4,228만원 ~ 12,915만원",인천 연수구,"C++, Unreal Engine",2024-12-30
"2024-12-14 03:34:38,679",스마일게이트,스마일게이트 풀스택 개발자 채용,https://careers.example.com/스마일게이트/22492,인턴,석사이상,인턴,"6,825만원 ~ 9,312만원",인천 연수구,"Kotlin, Android, Firebase",2025-01-01
"2024-12-14 03:34:38,904",토스,토스 보안 엔지니어 채용,https://careers.example.com/토스/27789,경력무관,대졸이상,계약직,"7,253만원 ~ 11,615만원",광주 북구,"Go, Docker, Kubernetes",2024-12-29
"2024-12-14 03:34:38,913",라인플러스,라인플러스 게임 클라이언트 개발자 채용,https://careers.example.com/라인플러스/63635,신입·경력,고졸이상,계약직,"4,724만원 ~ 12,077만원",경기 판교,"Ruby, Rails, PostgreSQL",2025-01-05
"2024-12-14 03:34:38,928",버킷플레이스,버킷플레이스 게임 클라이언트 개발자 채용,https://careers.example.com/버킷플레이스/36763,신입·경력,초대졸이상,계약직,"4,485만원 ~ 12,919만원",경기 성남시,"Swift, iOS, Objective-C",2024-12-26
"2024-12-14 03:34:38,488",크래프톤,크래프톤 머신러닝 엔지니어 채용,https://careers.example.com/크래프톤/95706,전문연구요원,초대졸이상,계약직,"5,295만원 ~ 13,774만원",대전 유성구,"C++, Unreal Engine",2024-12-24
"2024-12-14 03:34:38,076",비바리퍼블리카,비바리퍼블리카 블록체인 개발자 채용,https://careers.example.com/비바리퍼블리카/44750,신입,초대졸이상,프리랜서,"6,728만원 ~ 11,785만원",서울 서초구,"Swift, iOS, Objective-C",2024-12-28
"2024-12-14 03:34:38,349",왓챠,왓챠 블록체인 개발자 채용,https://careers.example.com/왓챠/27737,경력무관,초대졸이상,정규직,"6,242만원 ~ 14,394만원",경기 분당구,"Python, Django, AWS",2024-12-22
"2024-12-14 03:34:38,003",데브시스터즈,데브시스터즈 풀스택 개발자 채용,https://careers.example.com/데브시스터즈/30453,신입,고졸이상,계약직,"6,611만원 ~ 11,613만원",부산 해운대구,"Java, Spring, MySQL",2025-01-09
"2024-12-14 03:34:38,512",우아한형제들,우아한형제들 풀스택 개발자 채용,https://careers.example.com/우아한형제들/69904,경력무관,석사이상,인턴,"7,030만원 ~ 12,860만원",경기 분당구,"Ruby, Rails, PostgreSQL",2024-12-26
"2024-12-14 03:34:38,650",스마일게이트,스마일게이트 풀스택 개발자 채용,https://careers.example.com/스마일게이트/88956,전문연구요원,고졸이상,파견직,"7,532만원 ~ 14,419만원",부산 해운대구,"Python, TensorFlow, PyTorch",2024-12-23
"2024-12-14 03:34:38,863",펄어비스,펄어비스 DevOps 엔지니어 채용,https://careers.example.com/펄어비스/87552,신입·경력,초대졸이상,프리랜서,"7,361만원 ~ 14,221만원",서울 서초구,"Java, Spring, MySQL",2025-01-05
"2024-12-14 03:34:38,776",째깍악어,째깍악어 보안 엔지니어 채용,https://careers.example.com/째깍악어/57730,경력,초대졸이상,프리랜서,"5,461만원 ~ 14,835만원",광주 북구,"Swift, iOS, Objective-C",2024-12-31
"2024-12-14 03:34:38,080",넥슨,넥슨 보안 엔지니어 채용,https://careers.example.com/넥슨/36048,전문연구요원,초대졸이상,프리랜서,"5,308만원 ~ 14,467만원",서울 마포구,"JavaScript, Vue.js, TypeScript",2025-01-13
